"RT" "zRT" "Pp" "Type" "Prime" "Target" "accTarget" "accPrime"
0.666856408 -0.138123413601707 40 "U" "tenger" "bestek" 1 1
1.493636012 4.00494719692537 40 "U" "cadeau" "warm" 1 1
0.760181904 0.32953945304354 40 "U" "sofa" "bergen" 1 1
0.533523977 -0.806264806584387 40 "U" "ananas" "brand" 1 1
0.466847777 -1.14038553634736 40 "U" "intens" "wortel" 1 0
0.479949415 -1.07473199205944 40 "U" "balkon" "zebra" 1 1
0.573256671 -0.607160527775321 40 "R" "boete" "straf" 1 1
0.826867402 0.663706775961876 40 "R" "nerts" "pels" 1 0
0.666591644 -0.139450170988825 40 "R" "gezag" "macht" 1 1
0.773510039 0.396327995170708 40 "R" "appel" "gezond" 1 1
0.786844373 0.463147601071814 40 "R" "kever" "insect" 1 1
0.520164788 -0.873208963235809 40 "R" "ridder" "harnas" 1 1
0.787003994 0.463947476964643 40 "R" "mixer" "keuken" 1 1
0.613509178 -0.405451416973725 40 "R" "chemie" "fysica" 1 1
0.693523586 -0.00449166833009247 40 "R" "gamba" "scampi" 1 0
0.546851754 -0.739478058429 40 "R" "patrijs" "jacht" 1 1
0.640175283 -0.271825048606359 40 "R" "vijgen" "dadels" 1 1
0.61366719 -0.404659603931721 40 "R" "arbeid" "werk" 1 1
0.61358422 -0.405075374430766 40 "R" "oester" "mossel" 1 1
0.706962407 0.0628515317874013 40 "R" "specht" "snavel" 1 1
0.586879313 -0.538896183281487 40 "R" "radijs" "bitter" 1 1
0.640196085 -0.271720807821483 40 "R" "servet" "tafel" 1 1
0.653676033 -0.204171516426248 40 "R" "cement" "mortel" 1 0
0.653526187 -0.20492240887171 40 "R" "oven" "pizza" 1 1
0.693514884 -0.00453527487321235 40 "U" "ezel" "vijver" 1 1
1.026842952 1.66580312669501 40 "U" "erwt" "balken" 1 1
0.613633692 -0.404827465570591 40 "U" "satijn" "gevaar" 1 1
0.640300334 -0.271198406245553 40 "U" "tenor" "bezem" 1 0
0.720194578 0.129159189255411 40 "U" "alarm" "zetel" 1 1
0.600185037 -0.472219944790019 40 "U" "nonkel" "strand" 1 1
0.640163064 -0.271886279168343 40 "U" "taxi" "gewei" 1 1
0.786854982 0.463200763771878 40 "U" "wrat" "terras" 1 1
0.613275886 -0.406620465199147 40 "U" "sober" "getal" 1 1
0.8001827 0.529987216272698 40 "U" "eclair" "veulen" 1 0
1.053491592 1.79934197629938 40 "U" "libel" "karig" 1 1
0.640176773 -0.271817582075763 40 "U" "absurd" "tijger" 1 1
0.666868806 -0.138061286053832 40 "U" "heks" "glad" 1 1
0.506613553 -0.941115480514682 40 "U" "lepel" "hevig" 1 1
0.653484523 -0.205131191107122 40 "U" "zomer" "smal" 1 1
0.5868662 -0.538961893761829 40 "U" "orgel" "gebak" 1 1
0.520187974 -0.873092776001979 40 "U" "poema" "stad" 1 1
0.746764243 0.262302287682703 40 "U" "eland" "pakje" 1 1
